id,label,source_id,source_kind,url_domain,summary_length,mission_count,keyword_score,title_text,summary_text
02b47e1ff7d7271e11a47514be38cccefc3ae72501be2384d4106c4377dc56b2,soft,rss-langchain-blog,rss,blog.langchain.com,314,2,47,Continual learning for AI agents,"Most discussions of continual learning in AI focus on one thing: updating model weights. But for AI agents, learning can happen at three distinct layers: the model, the harness, and the context. Understanding the difference changes how you think about building systems that improve over time. The three main layers"
89780b8eeb4d22ea77f5a98826f66680ddf5e655d8518ce41cd4f7675b7ce634,soft,rss-simon-willison,rss,simonwillison.net,3628,2,52.25,"Eight years of wanting, three months of building with AI","Eight years of wanting, three months of building with AI Lalit Maganti provides one of my favorite pieces of long-form writing on agentic engineering I've seen in ages. They spent eight years thinking about and then three months building syntaqlite , which they describe as "" high-fidelity devtools that SQLite deserves "". The goal was to provide fast, robust and comprehensive linting and verifying tools for SQLite, suitable for use in language servers and other development tools - a parser, formatter, and verifier for SQLite queries. I've found myself wanting this kind of thing in the past myself, hence my (far less production-ready) sqlite-ast project from a few months ago. Lalit had been procrastinating on this project for years, because of the inevitable tedium of needing to work through 400+ grammar rules to help build a parser. That's exactly the kind of tedious work that coding agents excel at! Claude Code helped get over that initial hump and build the first prototype: AI basically let me put aside all my doubts on technical calls, my uncertainty of building the right thing and my reluctance to get started by giving me very concrete problems to work on. Instead of “I need to understand how SQLite’s parsing works”, it was “I need to get AI to suggest an approach for me so I can tear it up and build something better"". I work so much better with concrete prototypes to play with and code to look at than endlessly thinking about designs in my head, and AI lets me get to that point at a pace I could not have dreamed about before. Once I took the first step, every step after that was so much easier. That first vibe-coded prototype worked great as a proof of concept, but they eventually made the decision to throw it away and start again from scratch. AI worked great for the low level details but did not produce a coherent high-level architecture: I found that AI made me procrastinate on key design decisions. Because refactoring was cheap, I could always say “I’ll deal"
cd41147e96694e1b64f24690296a91e938f5866c522606d442cd1f29c70af997,negative,rss-planet-ai,rss,towardsdatascience.com,178,3,45.5,Building Human-In-The-Loop Agentic Workflows,Understanding how to set up human-in-the-loop (HITL) agentic workflows in LangGraph The post Building Human-In-The-Loop Agentic Workflows appeared first on Towards Data Science .
afc8635745c7d9ab738ca3e43da459377228ad341ad539f5abd3655616e90427,soft,arxiv-cs-lg,arxiv,arxiv.org,1564,1,57.25,[2512.01899v2] Provably Safe Model Updates,"Safety-critical environments are inherently dynamic. Distribution shifts, emerging vulnerabilities, and evolving requirements demand continuous updates to machine learning models. Yet even benign parameter updates can have unintended consequences, such as catastrophic forgetting in classical models or alignment drift in foundation models. Existing heuristic approaches (e.g., regularization, parameter isolation) can mitigate these effects but cannot certify that updated models continue to satisfy required performance specifications. We address this problem by introducing a framework for provably safe model updates. Our approach first formalizes the problem as computing the largest locally invariant domain (LID): a connected region in parameter space where all points are certified to satisfy a given specification. While exact maximal LID computation is intractable, we show that relaxing the problem to parameterized abstract domains (orthotopes, zonotopes) yields a tractable primal-dual formulation. This enables efficient certification of updates - independent of the data or algorithm used - by projecting them onto the safe domain. Our formulation further allows computation of multiple approximately optimal LIDs, incorporation of regularization-inspired biases, and use of lookahead data buffers. Across continual learning and foundation model fine-tuning benchmarks, our method matches or exceeds heuristic baselines for avoiding forgetting while providing formal safety guarantees. (Leo Elmecker-Plakolm, Pierre Fasterling, Philip Sosnin et al.)"
a4ce864d047fae6f68c19bfc573b9888141e85f368433cfd70c70abb5000a387,negative,arxiv-cs-lg,arxiv,arxiv.org,1880,3,52.25,[2506.08460v3] MOBODY: Model Based Off-Dynamics Offline Reinforcement Learning,"We study off-dynamics offline reinforcement learning, where the goal is to learn a policy from offline source and limited target datasets with mismatched dynamics. Existing methods either penalize the reward or discard source transitions occurring in parts of the transition space with high dynamics shift. As a result, they optimize the policy using data from low-shift regions, limiting exploration of high-reward states in the target domain that do not fall within these regions. Consequently, such methods often fail when the dynamics shift is significant or the optimal trajectories lie outside the low-shift regions. To overcome this limitation, we propose MOBODY, a Model-Based Off-Dynamics Offline RL algorithm that optimizes a policy using learned target dynamics transitions to explore the target domain, rather than only being trained with the low dynamics-shift transitions. For the dynamics learning, built on the observation that achieving the same next state requires taking different actions in different domains, MOBODY employs separate action encoders for each domain to encode different actions to the shared latent space while sharing a unified representation of states and a common transition function. We further introduce a target Q-weighted behavior cloning loss in policy optimization to avoid out-of-distribution actions, which push the policy toward actions with high target-domain Q-values, rather than high source domain Q-values or uniformly imitating all actions in the offline dataset. We evaluate MOBODY on a wide range of MuJoCo and Adroit benchmarks, demonstrating that it outperforms state-of-the-art off-dynamics RL baselines as well as policy learning methods based on different dynamics learning baselines, with especially pronounced improvements in challenging scenarios where existing methods struggle. (Yihong Guo, Yu Yang, Pan Xu et al.)"
5edbe9f684c42051ee96e72998581dd4d4152dee0d941cc5e954a2b75db680f3,negative,arxiv-cs-lg,arxiv,arxiv.org,902,1,53.75,[2503.13921v2] Learning Over Dirty Data with Minimal Repairs,"Missing data often exists in real-world datasets, requiring significant time and effort for data repair to learn accurate models. In this paper, we show that imputing all missing values is not always necessary to achieve an accurate ML model. We introduce concepts of minimal and almost minimal repair, which are subsets of missing data items in training data whose imputation delivers accurate and reasonably accurate models, respectively. Imputing these subsets can significantly reduce the time, computational resources, and manual effort required for learning. We show that finding these subsets is NP-hard for some popular models and propose efficient approximation algorithms for wide range of models. Our extensive experiments indicate that our proposed algorithms can substantially reduce the time and effort required to learn on incomplete datasets. (Cheng Zhen, Prayoga, Nischal Aryal et al.)"
4b5e2d052df59c070e9aa34d7785ba0b9cec3e09948c8da82eb750f423f68cd5,soft,arxiv-cs-lg,arxiv,arxiv.org,1376,3,50.75,[2409.17385v4] Den-TP: A Density-Balanced Data Curation and Evaluation Framework for Trajectory Prediction,"Trajectory prediction in autonomous driving has traditionally been studied from a model-centric perspective. However, existing datasets exhibit a strong long-tail distribution in scenario density, where common low-density cases dominate and safety-critical high-density cases are severely underrepresented. This imbalance limits model robustness and hides failure modes when standard evaluations average errors across all scenarios. We revisit trajectory prediction from a data-centric perspective and present Den-TP, a framework for density-aware dataset curation and evaluation. Den-TP first partitions data into density-conditioned regions using agent count as a dataset-agnostic proxy for interaction complexity. It then applies a gradient-based submodular selection objective to choose representative samples within each region while explicitly rebalancing across densities. The resulting subset reduces the dataset size by 50\% yet preserves overall performance and significantly improves robustness in high-density scenarios. We further introduce density-conditioned evaluation protocols that reveal long-tail failure modes overlooked by conventional metrics. Experiments on Argoverse 1 and 2 with state-of-the-art models show that robust trajectory prediction depends not only on data scale, but also on balancing scenario density. (Ruining Yang, Yi Xu, Yun Fu et al.)"
17adca2ef2500dea64d07172df34e8a059e9d67c3fa9cb51ecc2aa906ec9aac2,soft,arxiv-cs-lg,arxiv,arxiv.org,1282,1,52.25,[2603.16846v1] Dynamic Meta-Layer Aggregation for Byzantine-Robust Federated Learning,"Federated Learning (FL) is increasingly applied in sectors like healthcare, finance, and IoT, enabling collaborative model training while safeguarding user privacy. However, FL systems are susceptible to Byzantine adversaries that inject malicious updates, which can severely compromise global model performance. Existing defenses tend to focus on specific attack types and fail against untargeted strategies, such as multi-label flipping or combinations of noise and backdoor patterns. To overcome these limitations, we propose FedAOT-a novel defense mechanism that counters multi-label flipping and untargeted poisoning attacks using a metalearning-inspired adaptive aggregation framework. FedAOT dynamically weights client updates based on their reliability, suppressing adversarial influence without relying on predefined thresholds or restrictive attack assumptions. Notably, FedAOT generalizes effectively across diverse datasets and a wide range of attack types, maintaining robust performance even in previously unseen scenarios. Experimental results demonstrate that FedAOT substantially improves model accuracy and resilience while maintaining computational efficiency, offering a scalable and practical solution for secure federated learning. (Reek Das, Biplab Kanti Sen)"
15b36409cb4e33cfac51793fa4cf236424e8b232deb09da835681c05b9dd831f,soft,arxiv-qfin-tr,arxiv,arxiv.org,878,4,75.25,[2604.02921v1] Debiasing LLMs by Fine-tuning,"Prior research shows that large language models (LLMs) exhibit systematic extrapolation bias when forming predictions from both experimental and real-world data, and that prompt-based approaches appear limited in alleviating this bias. We propose a supervised fine-tuning (SFT) approach that uses Low-Rank Adaptation (LoRA) to train off-the-shelf LLMs on instruction datasets constructed from rational benchmark forecasts. By intervening at the parameter level, SFT changes how LLMs map observed information into forecasts and thereby mitigates extrapolation bias. We evaluate the fine-tuned model in two settings: controlled forecasting experiments and cross-sectional stock return prediction. In both settings, fine-tuning corrects the extrapolative bias out-of-sample, establishing a low-cost and generalizable method for debiasing LLMs. (Zhenyu Gao, Wenxi Jiang, Yutong Yan)"
820005b3e97e7d491e7495f680c549f29546827349e74a54f0062f5943d08df3,soft,arxiv-qfin-cp,arxiv,arxiv.org,1561,2,61.25,[2507.14808v2] Decoding RWA Tokenized U.S. Treasuries: Functional Dissection and Address Role Inference,"Tokenized U.S. Treasuries have emerged as a prominent subclass of real-world assets (RWAs), offering cryptographically secured, yield-bearing instruments issued across multi-chain Web3 infrastructures, with growing significance for transparency, accessibility, and financial inclusion. While the market has expanded rapidly, empirical analyses of transaction-level behaviours remain limited. This paper conducts a quantitative, function-level dissection of U.S. Treasury-backed RWA tokens, including BUIDL, BENJI, and USDY across multi-chain: mostly Ethereum and Layer-2s. Decoded contract calls expose core financial primitives such as issuance, redemption, transfer, and bridging, revealing patterns that distinguish institutional participants from smaller or retail users for the extent and limits of inclusivity in current RWA adoption. To infer address-level economic roles, we introduce a curvature-aware representation learning model. Our method outperforms baseline models in role inference on our collected U.S. Treasury transaction dataset and generalizes to address classification across broader public blockchain transaction datasets. The decoded transaction-level patterns in tokenized U.S. Treasuries across chains surface the degree of retail participation, and the role inference model enables the distinction between institutional treasuries, arbitrage bots, and retail traders based on behavioral patterns, facilitating future more transparent, inclusive, and accountable Web3 finance. (Junliang Luo, Katrin Tinn, Samuel Ferreira Duran et al.)"
8fa0103e3d47b57fd8a9c3210c50eb655b2878201db56937cc7470bdae4fd534,soft,rss-ricks-cafe-ai,rss,cafeai.home.blog,379,3,61.25,The Great Convergence,"Over the last year, a strange thing has happened in tech: very different companies have started moving towards the same product shape, and it feels like everyone is building the same thing. Linear announced last week that they’re building coding agents. OpenAI is deprecating Sora and focusing entirely on Codex. Anthropic is obviously all-in on claude code and cowork. [&#8230;]"
5c735c34b6668a38b38d00a0cbc277d9f386676c383c165910ced9218f8baf04,soft,rss-ricks-cafe-ai,rss,cafeai.home.blog,356,2,52.25,Diving into Claude Code&#8217;s Source Code Leak,"On March 31, 2026, Anthropic accidentally shipped a .map sourcemap file inside a Claude Code npm update. In minutes, this was found and was going viral. The 600k lines of code were mirrored, analyzed, ported to Python and other languages, and uploaded to decentralized servers. Claude Code is known to be notoriously closed down. Their Agent SDKs [&#8230;]"
60342db3a1c9bd9ab8957d911732449df469f203d08060e9660fd99a72ce13c1,gold,rss-ricks-cafe-ai,rss,cafeai.home.blog,301,3,48.5,The Feedback Loop Is All You Need,"So Claude Code added CRON a few days ago. Recurring tasks, native, built right in. The thing we’ve been dreaming about since the first AI coding demos — schedule an agent, go to sleep, wake up to merged PRs. An engineer that works while you don’t. And I’m sitting here like… I can’t even use [&#8230;]"
b2d4e614aa1566dc268eaf82e319b01a849a2e9d17a76740d31bcd505c4f80d9,negative,rss-ricks-cafe-ai,rss,cafeai.home.blog,379,2,45.5,The AI‑Native Blueprint: 4 Architectural Patterns Winning in 2026,"AI‑native development isn’t about sprinkling LLM calls on top of an old app. It’s about designing software from the ground up around intelligence, context, reasoning, and autonomy. I’ve spent the last six months watching teams try to “force” LLMs into legacy architectures. The result is almost always the same: high latency, fragile prompts, and low reliability. We’ve [&#8230;]"
8c2aa7c9dfe4b10c6ba5a1a4d34247cb8c1f6fc8eb97a563d4b58a54a69a848d,soft,rss-ricks-cafe-ai,rss,cafeai.home.blog,425,2,49.75,Sycophantic AI decreases prosocial intentions and promotes dependence,"Despite rising concerns about sycophancy—excessive agreement or flattery from artificial intelligence (AI) systems—little is known about its prevalence or consequences. We show that sycophancy is widespread and harmful. Across 11 state-of-the-art models, AI affirmed users’ actions 49% more often than humans, even when queries involved deception, illegality, or other harms. In three preregistered experiments (N = [&#8230;]"
ab7c3bae892f7d060a5aba49b72dc71295da85f078aee54c0594ce8d4b8450db,soft,arxiv-cs-ai,arxiv,arxiv.org,1752,4,61.25,"[2604.03201v1] Coupled Control, Structured Memory, and Verifiable Action in Agentic AI (SCRAT -- Stochastic Control with Retrieval and Auditable Trajectories): A Comparative Perspective from Squirrel Locomotion and Scatter-Hoarding","Agentic AI is increasingly judged not by fluent output alone but by whether it can act, remember, and verify under partial observability, delay, and strategic observation. Existing research often studies these demands separately: robotics emphasizes control, retrieval systems emphasize memory, and alignment or assurance work emphasizes checking and oversight. This article argues that squirrel ecology offers a sharp comparative case because arboreal locomotion, scatter-hoarding, and audience-sensitive caching couple all three demands in one organism. We synthesize evidence from fox, eastern gray, and, in one field comparison, red squirrels, and impose an explicit inference ladder: empirical observation, minimal computational inference, and AI design conjecture. We introduce a minimal hierarchical partially observed control model with latent dynamics, structured episodic memory, observer-belief state, option-level actions, and delayed verifier signals. This motivates three hypotheses: (H1) fast local feedback plus predictive compensation improves robustness under hidden dynamics shifts; (H2) memory organized for future control improves delayed retrieval under cue conflict and load; and (H3) verifiers and observer models inside the action-memory loop reduce silent failure and information leakage while remaining vulnerable to misspecification. A downstream conjecture is that role-differentiated proposer/executor/checker/adversary systems may reduce correlated error under asymmetric information and verification burden. The contribution is a comparative perspective and benchmark agenda: a disciplined program of falsifiable claims about the coupling of control, memory, and verifiable action. (Maximiliano Armesto, Christophe Kolb)"
8f773c26e343b5b85c47d7c0c0e7d5d324cf47c13527fcf574c7ae8fae76acaf,soft,arxiv-cs-ai,arxiv,arxiv.org,1181,3,43.5,[2604.03192v1] Reliability Gated Multi-Teacher Distillation for Low Resource Abstractive Summarization,"We study multiteacher knowledge distillation for low resource abstractive summarization from a reliability aware perspective. We introduce EWAD (Entropy Weighted Agreement Aware Distillation), a token level mechanism that routes supervision between teacher distillation and gold supervision based on inter teacher agreement, and CPDP (Capacity Proportional Divergence Preservation), a geometric constraint on the student position relative to heterogeneous teachers. Across two Bangla datasets, 13 BanglaT5 ablations, and eight Qwen2.5 experiments, we find that logit level KD provides the most reliable gains, while more complex distillation improves semantic similarity for short summaries but degrades longer outputs. Cross lingual pseudo label KD across ten languages retains 71-122 percent of teacher ROUGE L at 3.2x compression. A human validated multi judge LLM evaluation further reveals calibration bias in single judge pipelines. Overall, our results show that reliability aware distillation helps characterize when multi teacher supervision improves summarization and when data scaling outweighs loss engineering. (Dipto Sumit, Ankan Kumar Roy, Sadia Khair Rodela et al.)"
709a594b7504ba87d0597f1ab777711d6dda9e12c17c17691abd31570ada0828,soft,arxiv-cs-ai,arxiv,arxiv.org,1626,3,84.25,[2604.03179v1] Understanding the Role of Hallucination in Reinforcement Post-Training of Multimodal Reasoning Models,"The recent success of reinforcement learning (RL) in large reasoning models has inspired the growing adoption of RL for post-training Multimodal Large Language Models (MLLMs) to enhance their visual reasoning capabilities. Although many studies have reported improved performance, it remains unclear whether RL training truly enables models to learn from visual information. In this work, we propose the Hallucination-as-Cue Framework, an analytical framework designed to investigate the effects of RL-based post-training on multimodal reasoning models from the perspective of model hallucination. Specifically, we introduce hallucination-inductive, modality-specific corruptions that remove or replace essential information required to derive correct answers, thereby forcing the model to reason by hallucination. By applying these corruptions during both training and evaluation, our framework provides a unique perspective for diagnosing RL training dynamics and understanding the intrinsic properties of datasets. Through extensive experiments and analyses across multiple multimodal reasoning benchmarks, we reveal that the role of model hallucination for RL-training is more significant than previously recognized. For instance, we find that RL post-training under purely hallucination-inductive settings can still significantly improve models' reasoning performance, and in some cases even outperform standard training. These findings challenge prevailing assumptions about MLLM reasoning training and motivate the development of more modality-aware RL-based training designs. (Gengwei Zhang, Jie Peng, Zhen Tan et al.)"
30cf677fea41e6642a2f29c11753feb539495f2c6f6fd7ae88b1be1e8faf6816,negative,arxiv-cs-lg,arxiv,arxiv.org,1342,1,52.25,[2604.03205v1] A Tsetlin Machine-driven Intrusion Detection System for Next-Generation IoMT Security,"The rapid adoption of the Internet of Medical Things (IoMT) is transforming healthcare by enabling seamless connectivity among medical devices, systems, and services. However, it also introduces serious cybersecurity and patient safety concerns as attackers increasingly exploit new methods and emerging vulnerabilities to infiltrate IoMT networks. This paper proposes a novel Tsetlin Machine (TM)-based Intrusion Detection System (IDS) for detecting a wide range of cyberattacks targeting IoMT networks. The TM is a rule-based and interpretable machine learning (ML) approach that models attack patterns using propositional logic. Extensive experiments conducted on the CICIoMT-2024 dataset, which includes multiple IoMT protocols and cyberattack types, demonstrate that the proposed TM-based IDS outperforms traditional ML classifiers. The proposed model achieves an accuracy of 99.5\% in binary classification and 90.7\% in multi-class classification, surpassing existing state-of-the-art approaches. Moreover, to enhance model trust and interpretability, the proposed TM-based model presents class-wise vote scores and clause activation heatmaps, providing clear insights into the most influential clauses and the dominant class contributing to the final model decision. (Rahul Jaiswal, Per-Arne Andersen, Linga Reddy Cenkeramaddi et al.)"
ab50e0db3d31c635d804f6fcdd759bfa8eece3dfdec5429e7cfda38af1b9fe24,soft,arxiv-cs-cl,arxiv,arxiv.org,1963,3,56,[2604.03216v1] BAS: A Decision-Theoretic Approach to Evaluating Large Language Model Confidence,"Large language models (LLMs) often produce confident but incorrect answers in settings where abstention would be safer. Standard evaluation protocols, however, require a response and do not account for how confidence should guide decisions under different risk preferences. To address this gap, we introduce the Behavioral Alignment Score (BAS), a decision-theoretic metric for evaluating how well LLM confidence supports abstention-aware decision making. BAS is derived from an explicit answer-or-abstain utility model and aggregates realized utility across a continuum of risk thresholds, yielding a measure of decision-level reliability that depends on both the magnitude and ordering of confidence. We show theoretically that truthful confidence estimates uniquely maximize expected BAS utility, linking calibration to decision-optimal behavior. BAS is related to proper scoring rules such as log loss, but differs structurally: log loss penalizes underconfidence and overconfidence symmetrically, whereas BAS imposes an asymmetric penalty that strongly prioritizes avoiding overconfident errors. Using BAS alongside widely used metrics such as ECE and AURC, we then construct a benchmark of self-reported confidence reliability across multiple LLMs and tasks. Our results reveal substantial variation in decision-useful confidence, and while larger and more accurate models tend to achieve higher BAS, even frontier models remain prone to severe overconfidence. Importantly, models with similar ECE or AURC can exhibit very different BAS due to highly overconfident errors, highlighting limitations of standard metrics. We further show that simple interventions, such as top-$k$ confidence elicitation and post-hoc calibration, can meaningfully improve confidence reliability. Overall, our work provides both a principled metric and a comprehensive benchmark for evaluating LLM confidence reliability. (Sean Wu, Fredrik K. Gustafsson, Edward Phillips et al.)"
7fb04c793dd34794384b13feee1ac70cb42c433ad4b1d038538266e2b10c17da,soft,arxiv-cs-cl,arxiv,arxiv.org,1932,3,72.5,[2604.03199v1] Learning the Signature of Memorization in Autoregressive Language Models,"All prior membership inference attacks for fine-tuned language models use hand-crafted heuristics (e.g., loss thresholding, Min-K\%, reference calibration), each bounded by the designer's intuition. We introduce the first transferable learned attack, enabled by the observation that fine-tuning any model on any corpus yields unlimited labeled data, since membership is known by construction. This removes the shadow model bottleneck and brings membership inference into the deep learning era: learning what matters rather than designing it, with generalization through training diversity and scale. We discover that fine-tuning language models produces an invariant signature of memorization detectable across architectural families and data domains. We train a membership inference classifier exclusively on transformer-based models. It transfers zero-shot to Mamba (state-space), RWKV-4 (linear attention), and RecurrentGemma (gated recurrence), achieving 0.963, 0.972, and 0.936 AUC respectively. Each evaluation combines an architecture and dataset never seen during training, yet all three exceed performance on held-out transformers (0.908 AUC). These four families share no computational mechanisms, their only commonality is gradient descent on cross-entropy loss. Even simple likelihood-based methods exhibit strong transfer, confirming the signature exists independently of the detection method. Our method, Learned Transfer MIA (LT-MIA), captures this signal most effectively by reframing membership inference as sequence classification over per-token distributional statistics. On transformers, LT-MIA achieves 2.8$\times$ higher TPR at 0.1\% FPR than the strongest baseline. The method also transfers to code (0.865 AUC) despite training only on natural language texts. Code and trained classifier available at https://github.com/JetBrains-Research/learned-mia. (David Ilić, Kostadin Cvejoski, David Stanojević et al.)"
ea852ac8e5cd7158d4130c016a20f093f644a7b7d65c2310b4e77986c1de081d,soft,arxiv-cs-cl,arxiv,arxiv.org,1284,1,52.25,[2604.03180v1] PRISM: LLM-Guided Semantic Clustering for High-Precision Topics,"In this paper, we propose Precision-Informed Semantic Modeling (PRISM), a structured topic modeling framework combining the benefits of rich representations captured by LLMs with the low cost and interpretability of latent semantic clustering methods. PRISM fine-tunes a sentence encoding model using a sparse set of LLM- provided labels on samples drawn from some corpus of interest. We segment this embedding space with thresholded clustering, yielding clusters that separate closely related topics within some narrow domain. Across multiple corpora, PRISM improves topic separability over state-of-the-art local topic models and even over clustering on large, frontier embedding models while requiring only a small number of LLM queries to train. This work contributes to several research streams by providing (i) a student-teacher pipeline to distill sparse LLM supervision into a lightweight model for topic discovery; (ii) an analysis of the efficacy of sampling strategies to improve local geometry for cluster separability; and (iii) an effective approach for web-scale text analysis, enabling researchers and practitioners to track nuanced claims and subtopics online with an interpretable, locally deployable framework. (Connor Douglas, Utkucan Balci, Joseph Aylett-Bullock)"
d89a3887090dc0413e36075a0ece3bc6b459b2d08fd9ce049061c9bcda41dc4a,soft,arxiv-cs-cl,arxiv,arxiv.org,867,3,53.75,[2604.03174v1] Beyond the Parameters: A Technical Survey of Contextual Enrichment in Large Language Models: From In-Context Prompting to Causal Retrieval-Augmented Generation,"Large language models (LLMs) encode vast world knowledge in their parameters, yet they remain fundamentally limited by static knowledge, finite context windows, and weakly structured causal reasoning. This survey provides a unified account of augmentation strategies along a single axis: the degree of structured context supplied at inference time. We cover in-context learning and prompt engineering, Retrieval-Augmented Generation (RAG), GraphRAG, and CausalRAG. Beyond conceptual comparison, we provide a transparent literature-screening protocol, a claim-audit framework, and a structured cross-paper evidence synthesis that distinguishes higher-confidence findings from emerging results. The paper concludes with a deployment-oriented decision framework and concrete research priorities for trustworthy retrieval-augmented NLP. (Prakhar Bansal, Shivangi Agarwal)"
45a492bc7c926f24ed383702fde82fc910552cb92bcd9e7ccc872892a34eb588,soft,arxiv-cs-cl,arxiv,arxiv.org,1571,3,64.75,[2604.03173v1] Detecting and Correcting Reference Hallucinations in Commercial LLMs and Deep Research Agents,"Large language models and deep research agents supply citation URLs to support their claims, yet the reliability of these citations has not been systematically measured. We address six research questions about citation URL validity using 10 models and agents on DRBench (53,090 URLs) and 3 models on ExpertQA (168,021 URLs across 32 academic fields). We find that 3--13\% of citation URLs are hallucinated -- they have no record in the Wayback Machine and likely never existed -- while 5--18\% are non-resolving overall. Deep research agents generate substantially more citations per query than search-augmented LLMs but hallucinate URLs at higher rates. Domain effects are pronounced: non-resolving rates range from 5.4\% (Business) to 11.4\% (Theology), with per-model effects even larger. Decomposing failures reveals that some models fabricate every non-resolving URL, while others show substantial link-rot fractions indicating genuine retrieval. As a solution, we release urlhealth, an open-source tool for URL liveness checking and stale-vs-hallucinated classification using the Wayback Machine. In agentic self-correction experiments, models equipped with urlhealth reduce non-resolving citation URLs by $6\textrm{--}79\times$ to under 1\%, though effectiveness depends on the model's tool-use competence. The tool and all data are publicly available. Our characterization findings, failure taxonomy, and open-source tooling establish that citation URL validity is both measurable at scale and correctable in practice. (Delip Rao, Eric Wong, Chris Callison-Burch)"
b77b2ef5e2e385ed24d76b5b71d016f2c62b209adfcc2aced65e794c1165753f,soft,arxiv-cs-cl,arxiv,arxiv.org,1924,3,84.25,[2604.03159v1] BibTeX Citation Hallucinations in Scientific Publishing Agents: Evaluation and Mitigation,"Large language models with web search are increasingly used in scientific publishing agents, yet they still produce BibTeX entries with pervasive field-level errors. Prior evaluations tested base models without search, which does not reflect current practice. We construct a benchmark of 931 papers across four scientific domains and three citation tiers -- popular, low-citation, and recent post-cutoff -- designed to disentangle parametric memory from search dependence, with version-aware ground truth accounting for multiple citable versions of the same paper. Three search-enabled frontier models (GPT-5, Claude Sonnet-4.6, Gemini-3 Flash) generate BibTeX entries scored on nine fields and a six-way error taxonomy, producing ~23,000 field-level observations. Overall accuracy is 83.6%, but only 50.9% of entries are fully correct; accuracy drops 27.7pp from popular to recent papers, revealing heavy reliance on parametric memory even when search is available. Field-error co-occurrence analysis identifies two failure modes: wholesale entry substitution (identity fields fail together) and isolated field error. We evaluate clibib, an open-source tool for deterministic BibTeX retrieval from the Zotero Translation Server with CrossRef fallback, as a mitigation mechanism. In a two-stage integration where baseline entries are revised against authoritative records, accuracy rises +8.0pp to 91.5%, fully correct entries rise from 50.9% to 78.3%, and regression rate is only 0.8%. An ablation comparing single-stage and two-stage integration shows that separating search from revision yields larger gains and lower regression (0.8% vs. 4.8%), demonstrating that integration architecture matters independently of model capability. We release the benchmark, error taxonomy, and clibib tool to support evaluation and mitigation of citation hallucinations in LLM-based scientific writing. (Delip Rao, Chris Callison-Burch)"
9de4d85d2c89f9731c2e7c599f41907145ea4dae3ab586e5a51f4314034edeb1,soft,arxiv-cs-cl,arxiv,arxiv.org,1288,4,57.5,[2604.03144v1] InCoder-32B-Thinking: Industrial Code World Model for Thinking,"Industrial software development across chip design, GPU optimization, and embedded systems lacks expert reasoning traces showing how engineers reason about hardware constraints and timing semantics. In this work, we propose InCoder-32B-Thinking, trained on the data from the Error-driven Chain-of-Thought (ECoT) synthesis framework with an industrial code world model (ICWM) to generate reasoning traces. Specifically, ECoT generates reasoning chains by synthesizing the thinking content from multi-turn dialogue with environmental error feedback, explicitly modeling the error-correction process. ICWM is trained on domain-specific execution traces from Verilog simulation, GPU profiling, etc., learns the causal dynamics of how code affects hardware behavior, and enables self-verification by predicting execution outcomes before actual compilation. All synthesized reasoning traces are validated through domain toolchains, creating training data matching the natural reasoning depth distribution of industrial tasks. Evaluation on 14 general (81.3% on LiveCodeBench v5) and 9 industrial benchmarks (84.0% in CAD-Coder and 38.0% on KernelBench) shows InCoder-32B-Thinking achieves top-tier open-source results across all domains.GPU Optimization (Jian Yang, Wei Zhang, Jiajun Wu et al.)"
9530a33af7231fe5bad8d9251cd8fc00c6423ce6e72e070708af132df875ed2d,negative,rss-ricks-cafe-ai,rss,cafeai.home.blog,289,2,48.5,4 Agentic AI Design Patterns &#038; Real-World Examples,"Agentic AI design patterns enhance the autonomy of large language smodels (LLMs) like Llama, Claude, or GPT by leveraging tool-use, decision-making, and problem-solving. This brings a structured approach for creating and managing autonomous agents in several use cases. — Read More #devops"
57b67ca2df116a146c36e4eedd271caa959231631e53d0c0a53f1e483a63b485,soft,rss-planet-ai,rss,aws.amazon.com,323,3,53.75,Accelerate agentic tool calling with serverless model customization in Amazon SageMaker AI,"In this post, we walk through how we fine-tuned Qwen 2.5 7B Instruct for tool calling using RLVR. We cover dataset preparation across three distinct agent behaviors, reward function design with tiered scoring, training configuration and results interpretation, evaluation on held-out data with unseen tools, and deployment."
1c41d318280d0a3f6c67bdce15074350f8265d7ef08d52bdb8b24a4284df04c9,negative,rss-planet-ai,rss,aws.amazon.com,291,3,45.5,Connecting MCP servers to Amazon Bedrock AgentCore Gateway using Authorization Code flow,"Amazon Bedrock AgentCore Gateway provides a centralized layer for managing how AI agents connect to tools and MCP servers across your organization. In this post, we walk through how to configure AgentCore Gateway to connect to an OAuth-protected MCP server using the Authorization Code flow."
